city_id,lag,total_cells,observed_cells,observed_pct,positive_cells,positive_pct,zero_cells,zero_pct,unknown_cells,unknown_pct,share_denominator
467,2,155036,71356,46.0254392528187,37958,24.483345803555302,33398,21.542093449263398,83680,53.9745607471813,all feature cells
467,3,155036,92321,59.54810495626822,43696,28.184421682705953,48625,31.36368327356227,62715,40.45189504373178,all feature cells
467,4,155036,103540,66.7844887639,45746,29.5066952191749,57794,37.2777935447251,51496,33.2155112361,all feature cells
467,5,155036,111315,71.79945303026393,46805,30.189762377770325,64510,41.60969065249361,43721,28.20054696973606,all feature cells
467,6,155036,117335,75.68242214711422,47516,30.648365540906628,69819,45.03405660620759,37701,24.31757785288578,all feature cells
467,7,155036,122076,78.74042157950412,48018,30.972161304471218,74058,47.768260275032894,32960,21.259578420495885,all feature cells
467,8,155036,125909,81.21275058696045,48381,31.206300472148403,77528,50.00645011481205,29127,18.787249413039554,all feature cells
467,9,155036,129065,83.24840682164142,48681,31.399803916509715,80384,51.84860290513171,25971,16.751593178358576,all feature cells
467,10,155036,131705,84.95123713202095,48939,31.56621687866044,82766,53.38502025336051,23331,15.04876286797905,all feature cells
467,11,155036,133842,86.32962666735467,49180,31.721664645630693,84662,54.607962021723985,21194,13.67037333264532,all feature cells
467,12,155036,135593,87.45904177094353,49397,31.86163213705204,86196,55.59740963389148,19443,12.540958229056477,all feature cells
467,13,155036,137044,88.39495343017106,49584,31.982249284037255,87460,56.4127041461338,17992,11.605046569828943,all feature cells
467,14,155036,137018,88.37818313165974,49575,31.976444180706416,87443,56.40173895095333,18018,11.621816868340256,all feature cells
467,15,155036,136992,88.36141283314844,49567,31.97128408885678,87425,56.39012874429165,18044,11.63858716685157,all feature cells
467,16,155036,136966,88.34464253463712,49560,31.966769008488352,87406,56.37787352614877,18070,11.655357465362883,all feature cells
467,17,155036,136939,88.3272272246446,49557,31.964833974044737,87382,56.36239325059986,18097,11.672772775355401,all feature cells
467,18,155036,136900,88.30207177687763,49548,31.959028870713897,87352,56.34304290616373,18136,11.697928223122371,all feature cells
467,19,155036,136871,88.2833664439227,49545,31.957093836270285,87326,56.32627260765241,18165,11.716633556077298,all feature cells
467,20,155036,136827,88.25498593874971,49537,31.95193374442065,87290,56.30305219432906,18209,11.74501406125029,all feature cells
467,21,155036,136794,88.23370055986996,49531,31.948063675533426,87263,56.28563688433654,18242,11.766299440130034,all feature cells
467,22,155036,136761,88.21241518099022,49522,31.942258572202586,87239,56.27015660878764,18275,11.787584819009778,all feature cells
467,23,155036,136725,88.18919476766686,49515,31.937743491834155,87210,56.25145127583271,18311,11.810805232333136,all feature cells
467,24,155036,136689,88.1659743543435,49508,31.933228411465723,87181,56.232745942877784,18347,11.834025645656492,all feature cells
467,168,155036,132765,85.63494930209758,47946,30.925720477824505,84819,54.70922882427307,22271,14.365050697902422,all feature cells
476,1,404201,0,0.0,0,0.0,0,0.0,404201,100.0,all feature cells
476,2,404201,162794,40.275506493056675,70650,17.47892756326679,92144,22.79657892978988,241407,59.724493506943325,all feature cells
476,3,404201,223748,55.355627521950716,85621,21.18277787536399,138127,34.17284964658672,180453,44.644372478049284,all feature cells
476,4,404201,257627,63.737348497405996,91624,22.667930064497614,166003,41.06941843290838,146574,36.262651502594004,all feature cells
476,5,404201,280823,69.47607749609723,94794,23.4521933394524,186029,46.02388415664484,123378,30.52392250390276,all feature cells
476,6,404201,298306,73.8014007882217,96819,23.953181709100175,201487,49.84821907912153,105895,26.198599211778298,all feature cells
476,7,404201,312134,77.22247099833993,98322,24.325026410127634,213812,52.8974445882123,92067,22.777529001660064,all feature cells
476,8,404201,323132,79.9433944992714,99483,24.612259742059024,223649,55.331134757212375,81069,20.056605500728597,all feature cells
476,9,404201,331940,82.1225083559912,100449,24.851249749505815,231491,57.27125860648539,72261,17.8774916440088,all feature cells
476,10,404201,339012,83.87213292396605,101219,25.04174903080398,237793,58.830383893162065,65189,16.127867076033954,all feature cells
476,11,404201,344681,85.2746529573158,101841,25.195632865826656,242840,60.079020091489134,59520,14.72534704268421,all feature cells
476,12,404201,349212,86.39562989700669,102263,25.300036368044612,246949,61.09559352896208,54989,13.604370102993313,all feature cells
476,13,404201,352934,87.3164588905025,102648,25.395286008693695,250286,61.9211728818088,51267,12.683541109497503,all feature cells
476,14,404201,352845,87.2944401424044,102624,25.38934836875713,250221,61.90509177364727,51356,12.705559857595603,all feature cells
476,15,404201,352751,87.27118438598617,102597,25.382668523828492,250154,61.88851586215769,51450,12.72881561401382,all feature cells
476,16,404201,352687,87.25535067948867,102586,25.37994710552423,250101,61.87540357396444,51514,12.74464932051133,all feature cells
476,17,404201,352622,87.23926957132714,102579,25.378215293876067,250043,61.86105427745107,51579,12.760730428672863,all feature cells
476,18,404201,352557,87.2231884631656,102574,25.37697828555595,249983,61.846210177609656,51644,12.776811536834396,all feature cells
476,19,404201,352492,87.20710735500407,102569,25.375741277235832,249923,61.83136607776824,51709,12.79289264499593,all feature cells
476,20,404201,352427,87.19102624684254,102561,25.373762063923643,249866,61.8172641829189,51774,12.808973753157463,all feature cells
476,21,404201,352361,87.17469773701698,102552,25.37153544894743,249809,61.80316228806955,51840,12.825302262983021,all feature cells
476,22,404201,352296,87.15861662885544,102546,25.37005103896329,249750,61.78856558989216,51905,12.841383371144554,all feature cells
476,23,404201,352228,87.14179331570185,102527,25.36535040734684,249701,61.776442908355,51973,12.858206684298159,all feature cells
476,24,404201,352163,87.1257122075403,102507,25.360402374066368,249656,61.76530983347394,52038,12.874287792459691,all feature cells
476,168,404201,343068,84.87559407324574,100255,24.80325382668524,242813,60.0723402465605,61133,15.124405926754264,all feature cells
532,1,238091,0,0.0,0,0.0,0,0.0,238091,100.0,all feature cells
532,2,238091,162452,68.23105451277033,136083,57.15587737461727,26369,11.075177138153059,75639,31.768945487229672,all feature cells
532,3,238091,179502,75.39218198083925,138548,58.1911958032853,40954,17.20098617755396,58589,24.607818019160742,all feature cells
532,4,238091,192225,80.73593709968037,139793,58.71410511107098,52432,22.021831988609396,45866,19.264062900319626,all feature cells
532,5,238091,202831,85.19053639154777,140732,59.108492131159935,62099,26.082044260387836,35260,14.80946360845223,all feature cells
